p0,pv_fixed,total_cost,bat_emax_t0,pv_wp,scenario,pv_curt_Wh,sat_time_pct,unserved_Wh,capex_total_EUR,opex_total_EUR,repl_bat_EUR,fuel_cost_EUR
0,17000,70759.07470107541,149797.78896899757,17000.0,1,18394.233675100993,90.0,231561.4703047643,43475.73467627971,4003.5911198677923,23279.748904927907,0.0
0,18000,148005.3111854376,419406.8336864278,18000.0,1,29975.787381960014,90.0,228482.48491660625,77328.82004237134,5497.386401729847,65179.10474133641,0.0
0,19000,69080.53908400812,131725.23838876432,19000.0,1,112517.07162333014,90.0,226274.84932947354,44307.028606651715,4302.377390292891,20471.133087063517,0.0
