timestamp,consumption_W,pv_W,bat_W,soc_pct,emax_Wh
2023-01-18 20:30:00+03:00,825.5643789039644,699.1974950836953,126.3668838202691,32.49034451341546,42023.65842318395
2023-01-18 20:45:00+03:00,825.5643789039644,909.5089652027339,-83.94458629876942,32.53534929194753,42023.58120720885
2023-01-18 21:00:00+03:00,664.8908420170677,1196.4046026987673,-531.5137606816996,32.81998720768553,42023.50671140504
2023-01-18 21:15:00+03:00,664.8908420170677,1318.1387851828952,-653.2479431658275,33.16980450954556,42023.43221560123
2023-01-18 21:30:00+03:00,664.8908420170677,1567.6891394326735,-902.7982974156058,33.6532364342042,42023.357719797415
2023-01-18 21:45:00+03:00,664.8908420170677,2053.2146364069185,-1388.3237943898507,34.39662890623347,42023.2832239936
2023-01-18 22:00:00+03:00,488.22944313105535,2252.5496403819943,-1764.320197250939,35.341339413692495,42023.20872818979
2023-01-18 22:15:00+03:00,488.22944313105535,2178.8823357831934,-1690.652892652138,36.24661036887133,42023.13423238598
2023-01-18 22:30:00+03:00,488.22944313105535,2748.4805025355395,-2260.2510594044843,37.45685896513673,42023.05973658217
2023-01-18 22:45:00+03:00,488.22944313105535,4007.8100478862293,-3519.580604755174,39.34138119923205,42022.98788319961
2023-01-18 23:00:00+03:00,255.86610818605988,5283.263519811139,-5027.397411625079,42.0332283926209,42022.916029817054
2023-01-18 23:15:00+03:00,255.86610818605988,5589.969281016943,-5334.103172830883,44.8893021299059,42022.8441764345
2023-01-18 23:30:00+03:00,255.86610818605988,5725.660038315183,-5469.793930129123,47.81803771950409,42022.77232305194
2023-01-18 23:45:00+03:00,255.86610818605988,5898.896200189442,-5643.030092003382,50.8395382784574,42022.700469669384
2023-01-19 00:00:00+03:00,298.10115795564695,5880.395360839982,-5582.2942028843345,53.82853299228805,42022.62597386557
2023-01-19 00:15:00+03:00,298.10115795564695,5417.684639427607,-5119.58348147196,56.56979058568028,42022.55147806176
2023-01-19 00:30:00+03:00,298.10115795564695,5280.883775130288,-4982.782617174641,59.23781092026899,42022.47698225795
2023-01-19 00:45:00+03:00,298.10115795564695,5359.157646187856,-5061.056488232209,61.947750790800534,42022.402486454135
2023-01-19 01:00:00+03:00,274.4907443153767,5695.202893480735,-5420.712149165358,64.85027057101945,42022.32799065032
2023-01-19 01:15:00+03:00,274.4907443153767,5624.542128671108,-5350.051384355731,67.71496670721787,42022.25349484651
2023-01-19 01:30:00+03:00,274.4907443153767,4691.867231610876,-4417.376487295499,70.0802894442251,42022.1789990427
2023-01-19 01:45:00+03:00,274.4907443153767,3714.152763762297,-3439.6620194469206,71.92212047672572,42022.10450323889
2023-01-19 02:00:00+03:00,282.01439124802533,2679.481122350386,-2397.466731102361,73.20592722988678,42022.03264985633
2023-01-19 02:15:00+03:00,282.01439124802533,1964.4504430017544,-1682.436051753729,74.10688640790616,42021.96079647377
2023-01-19 02:30:00+03:00,282.01439124802533,1942.052901533075,-1660.0385102850498,74.99585623414275,42021.88894309122
2023-01-19 02:45:00+03:00,282.01439124802533,1543.561303636347,-1261.5469123883217,75.67146229311153,42021.81708970866
2023-01-19 03:00:00+03:00,112.46548564865456,1330.8965199554832,-1218.4310343068287,76.32398482324979,42021.7452363261
2023-01-19 03:15:00+03:00,112.46548564865456,1429.8178148148131,-1317.3523291661586,77.02947580340555,42021.67338294355
2023-01-19 03:30:00+03:00,112.46548564865456,1573.8211590466383,-1461.3556733979838,77.81207418811285,42021.60152956099
2023-01-19 03:45:00+03:00,112.46548564865456,2009.1945516381347,-1896.7290659894802,78.82779149717818,42021.529676178434
2023-01-19 04:00:00+03:00,199.27554031891,2327.8717218255115,-2128.5961815066016,79.96766337714358,42021.45782279588
2023-01-19 04:15:00+03:00,199.27554031891,2143.0190831394525,-1943.7435428205424,81.00856135448323,42021.38596941332
2023-01-19 04:30:00+03:00,199.27554031891,1859.7832116599425,-1660.5076713410324,81.89780635146602,42021.314116030764
2023-01-19 04:45:00+03:00,199.27554031891,1437.413929629095,-1238.138389310185,82.56089951324665,42021.24226264821
2023-01-19 05:00:00+03:00,409.45172758320183,893.3982541880268,-483.946526604825,82.8201671400737,42021.17040926565
2023-01-19 05:15:00+03:00,409.45172758320183,621.7193895025092,-212.2676619193074,82.933966480564,42021.098555883094
